,Year,Week,Player,Position,Injury,Practice Status,Game Status
11546,2019,2,Hunter Henry,TE,Knee,Did Not Participate In Practice,Out
11547,2019,2,Taylor Decker,T,Back,Limited Participation in Practice,Questionable
11548,2019,2,David Fluellen,RB,Hamstring,Limited Participation in Practice,Questionable
11549,2019,2,Jonathan Bullard,DE,Hamstring,Did Not Participate In Practice,Questionable
11550,2019,2,Tyus Bowser,LB,Groin,Full Participation in Practice,Questionable
11551,2019,2,Marlon Humphrey,CB,Back,Limited Participation in Practice,Questionable
11552,2019,2,Jimmy Smith,CB,Knee,Did Not Participate In Practice,Out
11553,2019,2,Mark Andrews,TE,Foot,Did Not Participate In Practice,Questionable
11554,2019,2,Marquise Brown,WR,Hip,Did Not Participate In Practice,Questionable
11555,2019,2,Mark Ingram,RB,Shoulder,Full Participation in Practice,Questionable
11556,2019,2,Jimmie Ward,S,Hand,Limited Participation in Practice,Questionable
11557,2019,2,Tevin Coleman,RB,Ankle,Did Not Participate In Practice,Out
11558,2019,2,Joe Mixon,RB,Ankle,Limited Participation in Practice,Questionable
11559,2019,2,Clayton Fejedelem,S,Ankle,Limited Participation in Practice,Questionable
11560,2019,2,Taron Johnson,CB,Hamstring,Did Not Participate In Practice,Out
11561,2019,2,Cody Latimer,WR,Lower leg,Limited Participation in Practice,Questionable
11562,2019,2,Sterling Shepard,WR,Concussion,Did Not Participate In Practice,Out
11563,2019,2,A.J. Bouye,CB,Hip,Limited Participation in Practice,Questionable
11564,2019,2,Yannick Ngakoue,DE,Hamstring,Did Not Participate In Practice,Out
11565,2019,2,Marqise Lee,WR,Knee,Did Not Participate In Practice,Questionable
11566,2019,2,Taiwan Jones,RB,Elbow,Limited Participation in Practice,Questionable
11567,2019,2,Senio Kelemete,G,Wrist,Limited Participation in Practice,Questionable
11568,2019,2,Tavon Austin,WR,Concussion,Did Not Participate In Practice,Out
11569,2019,2,Quinton Dunbar,CB,Knee,Did Not Participate In Practice,Questionable
11570,2019,2,Jonathan Allen,DE,Knee,Did Not Participate In Practice,Out
11571,2019,2,Derrius Guice,RB,Knee,Did Not Participate In Practice,Out
11572,2019,2,Brandon Bolden,RB,Hamstring,Limited Participation in Practice,Out
11573,2019,2,Marcus Cannon,T,Shoulder,Limited Participation in Practice,Questionable
11574,2019,2,Bobby McCain,S,Shoulder,Limited Participation in Practice,Questionable
11575,2019,2,Reshad Jones,S,Ankle,Did Not Participate In Practice,Out
11576,2019,2,Daniel Kilgore,C,Shoulder,Full Participation in Practice,Questionable
11577,2019,2,Trent Harris,LB,Foot,Limited Participation in Practice,Questionable
11578,2019,2,Neiko Thorpe,CB,Hamstring,Did Not Participate In Practice,Doubtful
11579,2019,2,Poona Ford,DT,Lower leg,Did Not Participate In Practice,Doubtful
11580,2019,2,Tedric Thompson,S,Hamstring,Did Not Participate In Practice,Doubtful
11581,2019,2,Maurkice Pouncey,C,Ankle,Full Participation in Practice,Questionable
11582,2019,2,Roosevelt Nix,RB,Knee,Did Not Participate In Practice,Out
11583,2019,2,Joe Haden,CB,Shoulder,Full Participation in Practice,Questionable
11584,2019,2,Mackensie Alexander,CB,Elbow,Did Not Participate In Practice,Out
11585,2019,2,Pat Elflein,G,Knee,Limited Participation in Practice,Questionable
11586,2019,2,Ben Gedeon,LB,Groin,Limited Participation in Practice,Questionable
11587,2019,2,Mark Fields,CB,Groin,Full Participation in Practice,Questionable
11588,2019,2,David Bakhtiari,T,Back,Limited Participation in Practice,Questionable
11589,2019,2,Eric Fisher,T,Groin,Limited Participation in Practice,Questionable
11590,2019,2,Tyreek Hill,WR,Shoulder,Did Not Participate In Practice,Out
11591,2019,2,Gareon Conley,CB,Neck,Limited Participation in Practice,Questionable
11592,2019,2,A.J. Cole,P,Foot,,Questionable
11593,2019,2,Eddie Goldman,DT,Abdominal,Limited Participation in Practice,Questionable
11594,2019,2,Nick Kwiatkoski,LB,Knee,Limited Participation in Practice,Questionable
11595,2019,2,Ja'Wuan James,T,Knee,Did Not Participate In Practice,Out
11596,2019,2,Russell Gage,WR,Head,Limited Participation in Practice,Questionable
11597,2019,2,Rashard Higgins,WR,Knee,Limited Participation in Practice,Questionable
11598,2019,2,Damarious Randall,S,Hand,Full Participation in Practice,Out
11599,2019,2,Drew Stanton,QB,Knee,Limited Participation in Practice,Questionable
11600,2019,2,Adarius Taylor,LB,Ankle,Did Not Participate In Practice,Out
11601,2019,2,Dontrell Hilliard,RB,Concussion,Did Not Participate In Practice,Out
11602,2019,2,Joel Bitonio,G,Abdomen,Limited Participation in Practice,Questionable
11603,2019,2,Kendall Lamm,T,Knee,Did Not Participate In Practice,Out
11604,2019,2,C.J. Mosley,LB,Groin,Did Not Participate In Practice,Out
11605,2019,2,Kelvin Beachum,T,Ankle,Limited Participation in Practice,Questionable
11606,2019,2,Quinnen Williams,DT,Ankle,Did Not Participate In Practice,Out
11607,2019,2,Brian Winters,G,Shoulder,Limited Participation in Practice,Questionable
11608,2019,2,Le'Veon Bell,RB,Shoulder,Limited Participation in Practice,Questionable
11609,2019,2,Alex Lewis,G,Shoulder,Limited Participation in Practice,Questionable
11610,2019,2,Steve McLendon,DT,Hip,Limited Participation in Practice,Questionable
11611,2019,3,Wesley Woodyard,LB,Thigh,Did Not Participate In Practice,Questionable
11612,2019,3,Chris Milton,CB,Other,Did Not Participate In Practice,Out
11613,2019,3,Josh Robinson,CB,Foot,Limited Participation in Practice,Questionable
11614,2019,3,D.J. Alexander,LB,Hamstring,Did Not Participate In Practice,Out
11615,2019,3,Lane Taylor,G,Bicep,Did Not Participate In Practice,Out
11616,2019,3,Kyler Fackrell,LB,Shoulder,Limited Participation in Practice,Questionable
11617,2019,3,Jake Kumerow,WR,Shoulder,Limited Participation in Practice,Questionable
11618,2019,3,Jimmy Graham,TE,Groin,Limited Participation in Practice,Questionable
11619,2019,3,Montravius Adams,DE,Shoulder,Did Not Participate In Practice,Doubtful
11620,2019,3,Patrick Ricard,DT,Back,Full Participation in Practice,Questionable
11621,2019,3,Brynden Trawick,S,Elbow,Did Not Participate In Practice,Out
11622,2019,3,LeSean McCoy,RB,Ankle,Full Participation in Practice,Questionable
11623,2019,3,Damien Williams,RB,Knee,Did Not Participate In Practice,Out
11624,2019,3,Xavier Woods,S,Ankle,Did Not Participate In Practice,Out
11625,2019,3,Antwaun Woods,DT,Knee,Did Not Participate In Practice,Out
11626,2019,3,Tyrone Crawford,DE,Hip,Did Not Participate In Practice,Out
11627,2019,3,Michael Gallup,WR,Knee,Did Not Participate In Practice,Out
11628,2019,3,Matt Bosher,P,Groin,Did Not Participate In Practice,Out
11629,2019,3,T.Y. Hilton,WR,Thigh,Limited Participation in Practice,Questionable
11630,2019,3,Darius Leonard,LB,Concussion,Did Not Participate In Practice,Out
11631,2019,3,Marlon Mack,RB,Lower leg,Limited Participation in Practice,Questionable
11632,2019,3,Rontez Miles,S,Hip,Limited Participation in Practice,Questionable
11633,2019,3,Brian Poole,CB,Groin,Limited Participation in Practice,Questionable
11634,2019,3,Jordan Jenkins,LB,Lower leg,Did Not Participate In Practice,Out
11635,2019,3,Kelechi Osemele,G,Knee,Did Not Participate In Practice,Questionable
11636,2019,3,Josh Bellamy,WR,Shoulder,Limited Participation in Practice,Questionable
11637,2019,3,Trenton Cannon,RB,Ankle,Limited Participation in Practice,Questionable
11638,2019,3,James Develin,RB,Neck,Did Not Participate In Practice,Out
11639,2019,3,Nate Ebner,S,Groin,,Questionable
11640,2019,3,Ryan Izzo,TE,Lower leg,Limited Participation in Practice,Questionable
11641,2019,3,B.W. Webb,CB,Arm,Did Not Participate In Practice,Out
11642,2019,3,Kerry Wynn,DE,Concussion,Did Not Participate In Practice,Out
11643,2019,3,Mike Jordan,G,Knee,Limited Participation in Practice,Questionable
11644,2019,3,Ryan Glasgow,DT,Thigh,Did Not Participate In Practice,Out
11645,2019,3,Andre Smith,T,Groin,Full Participation in Practice,Questionable
11646,2019,3,Carl Lawson,DE,Hamstring,Did Not Participate In Practice,Doubtful
11647,2019,3,Corey Thompson,LB,Ankle,Did Not Participate In Practice,Questionable
11648,2019,3,Devin Singletary,RB,Hamstring,Did Not Participate In Practice,Out
11649,2019,3,Vontaze Burfict,LB,Shoulder,Limited Participation in Practice,Questionable
11650,2019,3,Lamarcus Joyner,S,Groin,Limited Participation in Practice,Questionable
11651,2019,3,Dwayne Harris,WR,Ankle,Did Not Participate In Practice,Out
11652,2019,3,Denzelle Good,G,Ankle,Limited Participation in Practice,Questionable
11653,2019,3,Trent Brown,T,Knee,Full Participation in Practice,Questionable
11654,2019,3,Anthony Barr,LB,Groin,Limited Participation in Practice,Questionable
11655,2019,3,C.J. Moore,S,Lower leg,Limited Participation in Practice,Questionable
11656,2019,3,Dallas Goedert,TE,Lower leg,Limited Participation in Practice,Questionable
11657,2019,3,Timmy Jernigan,DT,Foot,Did Not Participate In Practice,Out
11658,2019,3,Corey Clement,RB,Shoulder,Did Not Participate In Practice,Out
11659,2019,3,DeSean Jackson,WR,Abdomen,Did Not Participate In Practice,Out
11660,2019,3,Alshon Jeffery,WR,Lower leg,Did Not Participate In Practice,Questionable
11661,2019,3,Bennie Fowler,WR,Hamstring,Limited Participation in Practice,Questionable
11662,2019,3,Cody Latimer,WR,Concussion,Did Not Participate In Practice,Out
11663,2019,3,Jamel Dean,CB,Ankle,Did Not Participate In Practice,Out
11664,2019,3,Devante Bond,LB,Hamstring,Did Not Participate In Practice,Out
11665,2019,3,Devin White,LB,Knee,Did Not Participate In Practice,Out
11666,2019,3,Cam Newton,QB,Foot,Did Not Participate In Practice,Out
11667,2019,3,Bruce Irvin,LB,Hamstring,Did Not Participate In Practice,Out
11668,2019,3,Brandon Greene,T,Neck,Did Not Participate In Practice,Out
11669,2019,3,Kawann Short,DE,Shoulder,Did Not Participate In Practice,Questionable
11670,2019,3,Chris Jones,CB,Ankle,Limited Participation in Practice,Questionable
11671,2019,3,Tre'Quan Smith,WR,Ankle,Did Not Participate In Practice,Out
11672,2019,3,Drew Brees,QB,Hand,Did Not Participate In Practice,Out
11673,2019,3,Tre Flowers,CB,Ankle,Did Not Participate In Practice,Questionable
11674,2019,3,Ethan Pocic,G,Neck,Did Not Participate In Practice,Doubtful
11675,2019,3,Rashaad Penny,RB,Hamstring,Limited Participation in Practice,Questionable
11676,2019,3,Vince Williams,LB,Hamstring,Did Not Participate In Practice,Out
11677,2019,3,Anthony Chickillo,LB,Foot,Did Not Participate In Practice,Out
11678,2019,3,Dee Ford,DE,Thigh,Limited Participation in Practice,Questionable
11679,2019,3,Joe Staley,T,Lower leg,Did Not Participate In Practice,Out
11680,2019,3,Jaquiski Tartt,S,Foot,Limited Participation in Practice,Questionable
11681,2019,3,Taiwan Jones,RB,Hamstring,Limited Participation in Practice,Questionable
11682,2019,3,Laremy Tunsil,T,Ankle,Limited Participation in Practice,Questionable
11683,2019,3,Austin Blythe,G,Ankle,Limited Participation in Practice,Questionable
11684,2019,3,Tyler Higbee,TE,Chest,Did Not Participate In Practice,Out
11685,2019,3,Aaron Donald,DT,Back,Limited Participation in Practice,Questionable
11686,2019,3,Sheldrick Redwine,S,Hamstring,Did Not Participate In Practice,Questionable
11687,2019,3,Damarious Randall,S,Concussion,Did Not Participate In Practice,Out
11688,2019,3,Chris Hubbard,T,Foot,Did Not Participate In Practice,Questionable
11689,2019,3,David Njoku,TE,Concussion,Did Not Participate In Practice,Out
11690,2019,3,Morgan Burnett,S,Thigh,Did Not Participate In Practice,Questionable
11691,2019,3,Christian Kirksey,LB,Chest,Did Not Participate In Practice,Out
11692,2019,3,Denzel Ward,CB,Hamstring,Did Not Participate In Practice,Questionable
11693,2019,3,Greedy Williams,CB,Hamstring,Did Not Participate In Practice,Questionable
11694,2019,3,Kyle Long,G,Hip,Did Not Participate In Practice,Questionable
11695,2019,3,Eddy Pineiro,K,Knee,Limited Participation in Practice,Questionable
11696,2019,3,Bilal Nichols,DT,Hand,Did Not Participate In Practice,Out
11697,2019,3,Eddie Jackson,S,Shoulder,Limited Participation in Practice,Questionable
11698,2019,3,Cassanova McKinzy,LB,Hip,Did Not Participate In Practice,Out
11699,2019,4,Ronald Darby,CB,Hamstring,Did Not Participate In Practice,Out
11700,2019,4,Za'Darius Smith,LB,Knee,Limited Participation in Practice,Questionable
11701,2019,4,Mike Williams,WR,Back,Did Not Participate In Practice,Out
11702,2019,4,Travis Benjamin,WR,Hip,Did Not Participate In Practice,Doubtful
11703,2019,4,Justin Jackson,RB,Lower leg,Did Not Participate In Practice,Out
11704,2019,4,Casey Hayward,CB,Back,Limited Participation in Practice,Questionable
11705,2019,4,Virgil Green,TE,Groin,Did Not Participate In Practice,Out
11706,2019,4,Drue Tranquill,LB,Ankle,Limited Participation in Practice,Questionable
11707,2019,4,Bobby McCain,S,Hamstring,Limited Participation in Practice,Questionable
11708,2019,4,Jomal Wiltz,CB,Groin,Did Not Participate In Practice,Out
11709,2019,4,Jesse Davis,T,Elbow,Limited Participation in Practice,Questionable
11710,2019,4,Allen Hurns,WR,Concussion,Did Not Participate In Practice,Out
11711,2019,4,Michael Bennett,DE,Shoulder,Limited Participation in Practice,Questionable
11712,2019,4,Julian Edelman,WR,Chest,Limited Participation in Practice,Questionable
11713,2019,4,Dont'a Hightower,LB,Shoulder,Limited Participation in Practice,Questionable
11714,2019,4,Rex Burkhead,RB,Foot,Limited Participation in Practice,Questionable
11715,2019,4,Isaiah McKenzie,WR,Ankle,Full Participation in Practice,Questionable
11716,2019,4,Maurice Alexander,LB,Knee,Did Not Participate In Practice,Questionable
11717,2019,4,Robert Foster,WR,Groin,Limited Participation in Practice,Questionable
11718,2019,4,Tyler Kroft,TE,Ankle,Did Not Participate In Practice,Out
11719,2019,4,Jon Feliciano,G,Neck,Full Participation in Practice,Questionable
11720,2019,4,Spencer Long,C,Ankle,Limited Participation in Practice,Questionable
11721,2019,4,Kenjon Barner,RB,Concussion,Did Not Participate In Practice,Out
11722,2019,4,Jordan Devey,C,Groin,Limited Participation in Practice,Questionable
11723,2019,4,Trent Brown,T,Ankle,Full Participation in Practice,Questionable
11724,2019,4,Tyquan Lewis,DT,Ankle,Did Not Participate In Practice,Out
11725,2019,4,Pierre Desir,CB,Hamstring,Limited Participation in Practice,Questionable
11726,2019,4,Al-Quadin Muhammad,DE,Neck,Full Participation in Practice,Questionable
11727,2019,4,Malik Hooker,S,Knee,Did Not Participate In Practice,Out
11728,2019,4,Marquis Haynes,LB,Elbow,Full Participation in Practice,Questionable
11729,2019,4,Trai Turner,G,Ankle,Did Not Participate In Practice,Out
11730,2019,4,Donte Jackson,CB,Groin,Did Not Participate In Practice,Questionable
11731,2019,4,Charles Omenihu,DE,Knee,Limited Participation in Practice,Questionable
11732,2019,4,Marlon Humphrey,CB,Hamstring,Limited Participation in Practice,Questionable
11733,2019,4,Otaro Alaka,LB,Hamstring,Did Not Participate In Practice,Out
11734,2019,4,Matthew Stafford,QB,Hip,Limited Participation in Practice,Questionable
11735,2019,4,Mike Daniels,DT,Foot,Did Not Participate In Practice,Out
11736,2019,4,Darius Slay,CB,Hamstring,Limited Participation in Practice,Questionable
11737,2019,4,Danny Amendola,WR,Chest,Limited Participation in Practice,Questionable
11738,2019,4,Chase Roullier,C,Knee,Did Not Participate In Practice,Out
11739,2019,4,Brandon Scherff,G,Ankle,Did Not Participate In Practice,Questionable
11740,2019,4,Terry McLaurin,WR,Hamstring,Did Not Participate In Practice,Questionable
11741,2019,4,Saquon Barkley,RB,Ankle,Did Not Participate In Practice,Out
11742,2019,4,Alec Ogletree,LB,Hamstring,Did Not Participate In Practice,Out
11743,2019,4,Tae Davis,LB,Concussion,Did Not Participate In Practice,Out
11744,2019,4,Quinton Jefferson,DT,Hip,Full Participation in Practice,Questionable
11745,2019,4,Ethan Pocic,C,Back,Did Not Participate In Practice,Doubtful
11746,2019,4,Ezekiel Ansah,DE,Back,Full Participation in Practice,Questionable
11747,2019,4,Charles Washington,S,Shoulder,Did Not Participate In Practice,Out
11748,2019,4,Miles Brown,DT,Shoulder,Limited Participation in Practice,Questionable
11749,2019,4,Damiere Byrd,WR,Hamstring,Did Not Participate In Practice,Out
11750,2019,4,Andy Lee,P,Hip,Did Not Participate In Practice,Questionable
11751,2019,4,Demar Dotson,T,Lower leg,Limited Participation in Practice,Questionable
11752,2019,4,Chris Godwin,WR,Hip,Limited Participation in Practice,Questionable
11753,2019,4,Ryan Jensen,C,Back,Limited Participation in Practice,Questionable
11754,2019,4,Josey Jewell,LB,Hamstring,Limited Participation in Practice,Questionable
11755,2019,4,Kareem Jackson,CB,Hamstring,Did Not Participate In Practice,Questionable
11756,2019,4,Derek Wolfe,DE,Ankle,Limited Participation in Practice,Questionable
11757,2019,4,Josh Kline,G,Concussion,Did Not Participate In Practice,Out
11758,2019,4,Kentrell Brothers,LB,Wrist,Did Not Participate In Practice,Out
